,4,5,5,5,5,5,5,5,5
5,1941149,,,,,,,,
5,16347605,12425444,444153,,,,,,
5,9657235,41996044,15510560,218563,,,,,
5,4867412,27490613,50301821,19311945,74940,,,,
5,669354,14602243,43982816,49664676,17494569,1060630,,,
5,103190,1631512,20502242,32922047,43021583,19258511,92901,,
5,39310,,1430354,11656583,21789398,18298485,1192521,,
5,134290,,211829,5150116,9807760,10329901,1139629,291746,
3,,56697,330639,2644851,4966801,4261704,600751,102882,197632
3,17735,,107018,260388,947530,650353,53650,80396,
