,4,5,5,5,5,5,5,5,5,
5,240,,,,,,,,,
5,997,268,,,,,,,,
5,588,917,277,,,,,,,
5,283,553,1110,348,3,,,,,
5,141,364,850,1577,444,8,,,,
5,59,124,276,697,1224,418,7,,,
5,24,39,68,195,441,684,241,6,,
5,12,17,21,67,149,254,314,55,,
5,6,,9,20,50,49,66,35,4,
5,1,,4,3,6,7,6,2,7,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
