,4,5,5,5,5,5,5
5,112,0,0,0,0,0,0
5,335,87,1,0,0,0,0
5,158,349,83,0,0,0,0
5,42,162,220,53,0,0,0
5,17,75,202,175,141,0,0
5,10,53,118,81,498,182,0
5,3,25,59,22,251,210,19
5,1,4,9,15,46,38,19
5,0,0,5,3,1,0,10
5,0,0,0,1,0,0,4
5,0,0,0,0,0,0,3
