,2,2,5,5,5,5,5,5,5
5,131,5,,,,,,,
5,483,369,316,,,,,,
5,244,266,983,231,,,,,
5,105,126,585,954,168,1,,,
5,73,72,323,767,855,147,,,
5,34,37,140,336,531,598,177,,
5,14,9,75,144,230,324,342,75,1
5,10,5,32,61,45,88,101,79,5
5,4,2,16,26,21,13,27,15,8
5,1,,2,2,1,1,1,1,2
5,,1,1,1,,,,,
